Recall,Precision
1.0,0.5
0.9996971532404604,0.4999242768438589
0.9996971532404604,0.5
0.9996971532404604,0.5000757460990759
0.9996971532404604,0.5001515151515151
0.9996971532404604,0.5002273071677527
0.9996971532404604,0.5003031221582298
0.9996971532404604,0.500378960133394
0.9996971532404604,0.5004548211036992
0.9996971532404604,0.5005307050796057
0.9996971532404604,0.5006066120715802
0.9996971532404604,0.5006825420900956
0.9996971532404604,0.5007584951456311
0.9996971532404604,0.5008344712486724
0.9996971532404604,0.5009104704097117
0.9996971532404604,0.5009864926392472
0.9996971532404604,0.5010625379477839
0.9996971532404604,0.5011386063458327
0.9996971532404604,0.5012146978439114
0.9996971532404604,0.5012908124525437
0.9996971532404604,0.5013669501822601
0.9996971532404604,0.5014431110435972
0.9996971532404604,0.5015192950470981
0.9996971532404604,0.5015955022033126
0.9996971532404604,0.5016717325227964
0.9996971532404604,0.5017479860161119
0.9996971532404604,0.501824262693828
0.9996971532404604,0.5019005625665197
0.9996971532404604,0.5019768856447688
0.9996971532404604,0.5020532319391635
0.9996971532404604,0.5021296014602982
0.9996971532404604,0.5022059942187738
0.9993943064809206,0.5021302495435179
0.9993943064809206,0.5022066656521077
0.9993943064809206,0.502283105022831
0.9993943064809206,0.5023595676663115
0.9993943064809206,0.502436053593179
0.9993943064809206,0.5025125628140703
0.9993943064809206,0.5025890953396284
0.9993943064809206,0.5026656511805027
0.9993943064809206,0.5027422303473492
0.9993943064809206,0.5028188328508304
0.9993943064809206,0.5028954587016153
0.9993943064809206,0.5029721079103795
0.9993943064809206,0.5030487804878049
0.9993943064809206,0.5031254764445799
0.9993943064809206,0.5032021957913998
0.9993943064809206,0.503278938538966
0.9993943064809206,0.5033557046979866
0.9993943064809206,0.5034324942791762
0.9993943064809206,0.503509307293256
0.9993943064809206,0.5035861437509538
0.9993943064809206,0.5036630036630036
0.9993943064809206,0.5037398870401465
0.9993943064809206,0.5038167938931297
0.9993943064809206,0.5038937242327073
0.9993943064809206,0.5039706780696396
0.9993943064809206,0.5040476554146938
0.9993943064809206,0.5041246562786434
0.9993943064809206,0.5042016806722689
0.9993943064809206,0.5042787286063569
0.9993943064809206,0.504355800091701
0.9993943064809206,0.5044328951391012
0.9993943064809206,0.504510013759364
0.9993943064809206,0.5045871559633027
0.9993943064809206,0.5046643217617373
0.9993943064809206,0.504741511165494
0.9993943064809206,0.5048187241854062
0.9993943064809206,0.5048959608323134
0.9993943064809206,0.504973221117062
0.9993943064809206,0.5050505050505051
0.9993943064809206,0.5051278126435023
0.9993943064809206,0.5052051439069197
0.9993943064809206,0.5052824988516307
0.9993943064809206,0.5053598774885145
0.9993943064809206,0.5054372798284577
0.9993943064809206,0.5055147058823529
0.9993943064809206,0.5055921556611
0.9993943064809206,0.5056696291756053
0.9993943064809206,0.5057471264367817
0.9993943064809206,0.5058246474555488
0.9993943064809206,0.5059021922428331
0.9993943064809206,0.5059797608095676
0.9993943064809206,0.5060573531666922
0.9993943064809206,0.5061349693251533
0.9993943064809206,0.5062126092959043
0.9993943064809206,0.5062902730899049
0.9993943064809206,0.5063679607181218
0.9993943064809206,0.5064456721915286
0.9993943064809206,0.5065234075211051
0.9993943064809206,0.5066011667178385
0.9993943064809206,0.5066789497927222
0.9993943064809206,0.5067567567567568
0.999091459721381,0.5066810013822761
0.999091459721381,0.5067588325652842
0.999091459721381,0.5068366876632355
0.999091459721381,0.5069145666871543
0.999091459721381,0.5069924696480713
0.999091459721381,0.5070703965570242
0.999091459721381,0.5071483474250577
0.999091459721381,0.5072263222632226
0.999091459721381,0.5073043210825773
0.999091459721381,0.5073823438941863
0.999091459721381,0.5074603907091216
0.999091459721381,0.5075384615384615
0.999091459721381,0.5076165563932913
0.999091459721381,0.507694675284703
0.999091459721381,0.5077728182237956
0.999091459721381,0.5078509852216748
0.999091459721381,0.5079291762894534
0.999091459721381,0.5080073914382507
0.999091459721381,0.508085630679193
0.999091459721381,0.5081638940234134
0.999091459721381,0.508242181482052
0.999091459721381,0.5083204930662558
0.999091459721381,0.5083988287871783
0.999091459721381,0.5084771886559802
0.999091459721381,0.5085555726838292
0.999091459721381,0.5086339808818995
0.999091459721381,0.5087124132613724
0.999091459721381,0.5087908698334361
0.999091459721381,0.5088693506092858
0.999091459721381,0.5089478556001235
0.999091459721381,0.5090263848171579
0.999091459721381,0.509104938271605
0.999091459721381,0.5091835159746875
0.999091459721381,0.5092621179376351
0.999091459721381,0.5093407441716844
0.999091459721381,0.5094193946880791
0.999091459721381,0.5094980694980695
0.999091459721381,0.5095767686129132
0.999091459721381,0.5096554920438745
0.999091459721381,0.509734239802225
0.999091459721381,0.5098130118992428
0.999091459721381,0.5098918083462133
0.999091459721381,0.5099706291544288
0.999091459721381,0.5100494743351887
0.999091459721381,0.510128343899799
0.999091459721381,0.5102072378595731
0.999091459721381,0.5102861562258314
0.999091459721381,0.510365099009901
0.999091459721381,0.5104440662231162
0.999091459721381,0.5105230578768183
0.999091459721381,0.5106020739823557
0.999091459721381,0.5106811145510836
0.999091459721381,0.5107601795943645
0.999091459721381,0.5108392691235677
0.999091459721381,0.5109183831500697
0.999091459721381,0.510997521685254
0.999091459721381,0.5110766847405113
0.999091459721381,0.5111558723272389
0.999091459721381,0.5112350844568417
0.999091459721381,0.5113143211407316
0.999091459721381,0.5113935823903271
0.999091459721381,0.5114728682170543
0.999091459721381,0.5115521786323461
0.999091459721381,0.5116315136476427
0.999091459721381,0.5117108732743912
0.999091459721381,0.5117902575240459
0.999091459721381,0.5118696664080683
0.999091459721381,0.5119490999379267
0.999091459721381,0.512028558125097
0.999091459721381,0.5121080409810618
0.999091459721381,0.512187548517311
0.999091459721381,0.5122670807453417
0.999091459721381,0.5123466376766579
0.999091459721381,0.512426219322771
0.999091459721381,0.5125058256951996
0.999091459721381,0.5125854568054692
0.999091459721381,0.5126651126651126
0.999091459721381,0.5127447932856699
0.999091459721381,0.5128244986786881
0.999091459721381,0.5129042288557214
0.999091459721381,0.5129839838283315
0.999091459721381,0.5130637636080871
0.999091459721381,0.513143568206564
0.999091459721381,0.5132233976353454
0.999091459721381,0.5133032519060214
0.999091459721381,0.5133831310301898
0.999091459721381,0.5134630350194552
0.999091459721381,0.5135429638854296
0.999091459721381,0.5136229176397322
0.999091459721381,0.5137028962939895
0.999091459721381,0.5137828998598349
0.999091459721381,0.5138629283489097
0.999091459721381,0.5139429817728618
0.999091459721381,0.5140230601433469
0.999091459721381,0.5141031634720274
0.999091459721381,0.5141832917705735
0.999091459721381,0.5142634450506625
0.999091459721381,0.5143436233239788
0.999091459721381,0.5144238266022143
0.999091459721381,0.514504054897068
0.9987886129618413,0.5144283263141476
0.9984857662023017,0.5143525741029641
0.9984857662023017,0.5144328288344515
0.9984857662023017,0.5145131086142322
0.9984857662023017,0.5145934134540346
0.9984857662023017,0.5146737433655948
0.9984857662023017,0.5147540983606558
0.9984857662023017,0.5148344784509682
0.9984857662023017,0.5149148836482899
0.9984857662023017,0.5149953139643861
0.9981829194427619,0.5149195438212779
0.9981829194427619,0.515
0.9981829194427619,0.5150804813252071
0.9981829194427619,0.5151609878086902
0.9981829194427619,0.5152415194622479
0.9981829194427619,0.515322076297686
0.9981829194427619,0.5154026583268179
0.9981829194427619,0.5154832655614638
0.9981829194427619,0.5155638980134523
0.9981829194427619,0.5156445556946183
0.9981829194427619,0.5157252386168049
0.9981829194427619,0.5158059467918623
0.9981829194427619,0.5158866802316482
0.9981829194427619,0.5159674389480275
0.9981829194427619,0.516048222952873
0.9981829194427619,0.5161290322580645
0.9981829194427619,0.5162098668754894
0.9981829194427619,0.5162907268170426
0.9981829194427619,0.5163716120946263
0.9981829194427619,0.5164525227201504
0.9981829194427619,0.516533458705532
0.9981829194427619,0.516614420062696
0.9981829194427619,0.5166954068035742
0.9981829194427619,0.5167764189401066
0.9981829194427619,0.5168574564842402
0.9981829194427619,0.5169385194479298
0.9981829194427619,0.5170196078431373
0.9981829194427619,0.5171007216818324
0.9981829194427619,0.5171818609759925
0.9981829194427619,0.517263025737602
0.9981829194427619,0.5173442159786533
0.9981829194427619,0.517425431711146
0.9981829194427619,0.5175066729470874
0.9981829194427619,0.5175879396984925
0.9981829194427619,0.5176692319773833
0.9981829194427619,0.5177505497957902
0.9981829194427619,0.5178318931657502
0.9981829194427619,0.5179132620993087
0.9981829194427619,0.517994656608518
0.9981829194427619,0.5180760767054385
0.9981829194427619,0.5181575224021381
0.9981829194427619,0.5182389937106918
0.9981829194427619,0.5183204906431829
0.9981829194427619,0.5184020132117018
0.9978800726832223,0.5183262545225735
0.9978800726832223,0.5184078036500944
0.9978800726832223,0.5184893784421715
0.9975772259236826,0.5184135977337111
0.9975772259236826,0.5184951991185267
0.9975772259236826,0.5185768261964736
0.9975772259236826,0.5186584789796882
0.9975772259236826,0.518740157480315
0.9975772259236826,0.5188218617105056
0.9975772259236826,0.5189035916824196
0.9975772259236826,0.5189853474082243
0.9975772259236826,0.5190671289000945
0.9975772259236826,0.5191489361702127
0.9975772259236826,0.5192307692307693
0.9975772259236826,0.5193126280939618
0.9975772259236826,0.5193945127719962
0.9975772259236826,0.5194764232770857
0.9975772259236826,0.5195583596214511
0.9975772259236826,0.5196403218173213
0.997274379164143,0.5195645313979174
0.997274379164143,0.5196465204355373
0.997274379164143,0.5197285353535354
0.997274379164143,0.5198105761641674
0.997274379164143,0.5198926428796968
0.997274379164143,0.5199747355123954
0.997274379164143,0.520056854074542
0.997274379164143,0.5201389985784236
0.997274379164143,0.5202211690363349
0.997274379164143,0.5203033654605783
0.997274379164143,0.520385587863464
0.997274379164143,0.52046783625731
0.997274379164143,0.520550110654442
0.997274379164143,0.5206324110671937
0.997274379164143,0.5207147375079064
0.997274379164143,0.5207970899889293
0.997274379164143,0.5208794685226195
0.997274379164143,0.5209618731213416
0.997274379164143,0.5210443037974684
0.997274379164143,0.5211267605633803
0.997274379164143,0.5212092434314657
0.9969715324046032,0.5211334494221941
0.9969715324046032,0.5212159594680177
0.9969715324046032,0.521298495645289
0.9969715324046032,0.5213810579664239
0.9969715324046032,0.521463646443846
0.9966686856450636,0.5213878326996197
0.9966686856450636,0.5214704484233877
0.9966686856450636,0.5215530903328051
0.9966686856450636,0.5216357584403234
0.9966686856450636,0.521718452758402
0.9966686856450636,0.5218011732995085
0.9966686856450636,0.521883920076118
0.9966686856450636,0.5219666931007138
0.9966686856450636,0.5220494923857868
0.9966686856450636,0.5221323179438363
0.9966686856450636,0.522215169787369
0.9966686856450636,0.5222980479289002
0.9966686856450636,0.5223809523809524
0.9966686856450636,0.5224638831560565
0.9966686856450636,0.5225468402667514
0.9966686856450636,0.5226298237255836
0.9966686856450636,0.522712833545108
0.9966686856450636,0.5227958697378872
0.9966686856450636,0.5228789323164919
0.9966686856450636,0.5229620212935007
0.9966686856450636,0.5230451366815003
0.9966686856450636,0.5231282784930854
0.9966686856450636,0.5232114467408585
0.9966686856450636,0.5232946414374304
0.9966686856450636,0.5233778625954199
0.9966686856450636,0.5234611102274535
0.9966686856450636,0.5235443843461661
0.9966686856450636,0.5236276849642004
0.9966686856450636,0.5237110120942076
0.9966686856450636,0.5237943657488461
0.9966686856450636,0.5238777459407832
0.9966686856450636,0.5239611526826938
0.9966686856450636,0.5240445859872611
0.9966686856450636,0.5241280458671763
0.9966686856450636,0.5242115323351386
0.9966686856450636,0.5242950454038553
0.9966686856450636,0.5243785850860421
0.9966686856450636,0.5244621513944223
