FPR,TPR
0.0,0.0
0.0,0.0003028467595396729
0.0,0.0030284675953967293
0.0003028467595396729,0.0030284675953967293
0.0003028467595396729,0.006965475469412477
0.0006056935190793458,0.006965475469412477
0.0006056935190793458,0.0257419745608722
0.0009085402786190188,0.0257419745608722
0.0009085402786190188,0.03179890975166566
0.0012113870381586917,0.03179890975166566
0.0012113870381586917,0.03361599030890369
0.0015142337976983646,0.03361599030890369
0.0015142337976983646,0.04058146577831617
0.0018170805572380376,0.04058146577831617
0.0018170805572380376,0.06662628709872805
0.0021199273167777106,0.06662628709872805
0.0021199273167777106,0.07177468201090248
0.0024227740763173833,0.07177468201090248
0.0024227740763173833,0.07874015748031496
0.0027256208358570565,0.07874015748031496
0.0027256208358570565,0.08298001211387038
0.0030284675953967293,0.08298001211387038
0.0030284675953967293,0.09055118110236221
0.003331314354936402,0.09055118110236221
0.003331314354936402,0.11780738946093276
0.0036341611144760752,0.11780738946093276
0.0036341611144760752,0.1241671714112659
0.003937007874015748,0.1241671714112659
0.003937007874015748,0.14354936402180496
0.004239854633555421,0.14354936402180496
0.004239854633555421,0.21229557843731073
0.0045427013930950935,0.21229557843731073
0.0045427013930950935,0.21744397334948515
0.004845548152634767,0.21744397334948515
0.004845548152634767,0.21835251362810418
0.005451241671714113,0.21835251362810418
0.005451241671714113,0.23773470623864323
0.005754088431253785,0.23773470623864323
0.005754088431253785,0.2404603270745003
0.0060569351907934586,0.2404603270745003
0.0060569351907934586,0.241671714112659
0.006359781950333132,0.241671714112659
0.006359781950333132,0.24591156874621442
0.006662628709872804,0.24591156874621442
0.006662628709872804,0.24803149606299213
0.006965475469412477,0.24803149606299213
0.006965475469412477,0.24954572986069049
0.0072683222289521504,0.24954572986069049
0.0072683222289521504,0.24984857662023016
0.007571168988491823,0.24984857662023016
0.007571168988491823,0.25560266505148393
0.007874015748031496,0.25560266505148393
0.007874015748031496,0.258328285887341
0.00817686250757117,0.258328285887341
0.00817686250757117,0.27165354330708663
0.008479709267110842,0.27165354330708663
0.008479709267110842,0.2737734706238643
0.008782556026650516,0.2737734706238643
0.008782556026650516,0.27771047849788005
0.009085402786190187,0.27771047849788005
0.009085402786190187,0.2883101150817686
0.00938824954572986,0.2883101150817686
0.00938824954572986,0.289824348879467
0.009691096305269533,0.289824348879467
0.009691096305269533,0.29557843731072075
0.009993943064809207,0.29557843731072075
0.009993943064809207,0.29951544518473655
0.01029678982434888,0.29951544518473655
0.01029678982434888,0.30133252574197456
0.010599636583888553,0.30133252574197456
0.010599636583888553,0.306480920654149
0.010902483343428226,0.306480920654149
0.010902483343428226,0.31041792852816474
0.011205330102967898,0.31041792852816474
0.011205330102967898,0.3164748637189582
0.01150817686250757,0.3164748637189582
0.01150817686250757,0.33131435493640216
0.011811023622047244,0.33131435493640216
0.011811023622047244,0.33737129012719563
0.012113870381586917,0.33737129012719563
0.012113870381586917,0.3391883706844337
0.01241671714112659,0.3391883706844337
0.01241671714112659,0.34009691096305267
0.012719563900666263,0.34009691096305267
0.012719563900666263,0.3522107813446396
0.013022410660205935,0.3522107813446396
0.013022410660205935,0.3525136281041793
0.013325257419745608,0.3525136281041793
0.013325257419745608,0.35342216838279833
0.013628104179285281,0.35342216838279833
0.013628104179285281,0.3540278619018776
0.013930950938824955,0.3540278619018776
0.013930950938824955,0.355542095699576
0.014233797698364628,0.355542095699576
0.014233797698364628,0.3570563294972744
0.014536644457904301,0.3570563294972744
0.014536644457904301,0.3612961841308298
0.014839491217443974,0.3612961841308298
0.014839491217443974,0.3691701998788613
0.015142337976983646,0.3691701998788613
0.015142337976983646,0.3725015142337977
0.015445184736523319,0.3725015142337977
0.015445184736523319,0.3767413688673531
0.016050878255602665,0.3767413688673531
0.016050878255602665,0.3782556026650515
0.01635372501514234,0.3782556026650515
0.01635372501514234,0.38188976377952755
0.01665657177468201,0.38188976377952755
0.01665657177468201,0.38310115081768625
0.016959418534221685,0.38310115081768625
0.016959418534221685,0.38340399757722593
0.017262265293761358,0.38340399757722593
