FPR,TPR
0.0,0.0
0.0,0.0003028467595396729
0.0003028467595396729,0.0003028467595396729
0.0003028467595396729,0.004845548152634767
0.0006056935190793458,0.004845548152634767
0.0006056935190793458,0.006662628709872804
0.0009085402786190188,0.006662628709872804
0.0009085402786190188,0.009085402786190187
0.0012113870381586917,0.009085402786190187
0.0012113870381586917,0.016050878255602665
0.0015142337976983646,0.016050878255602665
0.0015142337976983646,0.02604482132041187
0.0018170805572380376,0.02604482132041187
0.0018170805572380376,0.028164748637189582
0.0021199273167777106,0.028164748637189582
0.0021199273167777106,0.03937007874015748
0.0024227740763173833,0.03937007874015748
0.0024227740763173833,0.04300423985463356
0.0027256208358570565,0.04300423985463356
0.0027256208358570565,0.043609933373712904
0.0030284675953967293,0.043609933373712904
0.0030284675953967293,0.046941247728649306
0.003331314354936402,0.046941247728649306
0.003331314354936402,0.04875832828588734
0.0036341611144760752,0.04875832828588734
0.0036341611144760752,0.050878255602665054
0.003937007874015748,0.050878255602665054
0.003937007874015748,0.05542095699576015
0.004239854633555421,0.05542095699576015
0.004239854633555421,0.05754088431253786
0.004845548152634767,0.05754088431253786
0.004845548152634767,0.06692913385826772
0.00514839491217444,0.06692913385826772
0.00514839491217444,0.06723198061780739
0.005451241671714113,0.06723198061780739
0.005451241671714113,0.08782556026650515
0.005754088431253785,0.08782556026650515
0.005754088431253785,0.09085402786190187
0.0060569351907934586,0.09085402786190187
0.0060569351907934586,0.09388249545729861
0.006359781950333132,0.09388249545729861
0.006359781950333132,0.0984251968503937
0.006662628709872804,0.0984251968503937
0.006662628709872804,0.09872804360993337
0.006965475469412477,0.09872804360993337
0.006965475469412477,0.1029678982434888
0.0072683222289521504,0.1029678982434888
0.0072683222289521504,0.10387643852210782
0.007571168988491823,0.10387643852210782
0.007571168988491823,0.10932768019382193
0.007874015748031496,0.10932768019382193
0.007874015748031496,0.11205330102967898
0.00817686250757117,0.11205330102967898
0.00817686250757117,0.11599030890369473
0.008479709267110842,0.11599030890369473
0.008479709267110842,0.11871592973955179
0.008782556026650516,0.11871592973955179
0.008782556026650516,0.1274984857662023
0.009085402786190187,0.1274984857662023
0.009085402786190187,0.12992125984251968
0.00938824954572986,0.12992125984251968
0.00938824954572986,0.13143549364021806
0.009691096305269533,0.13143549364021806
0.009691096305269533,0.13355542095699577
0.009993943064809207,0.13355542095699577
0.009993943064809207,0.13658388855239248
0.01029678982434888,0.13658388855239248
0.01029678982434888,0.1387038158691702
0.010599636583888553,0.1387038158691702
0.010599636583888553,0.13900666262870987
0.010902483343428226,0.13900666262870987
0.010902483343428226,0.13930950938824954
0.011205330102967898,0.13930950938824954
0.011205330102967898,0.14173228346456693
0.01150817686250757,0.14173228346456693
0.01150817686250757,0.14233797698364628
0.011811023622047244,0.14233797698364628
0.011811023622047244,0.14930345245305876
0.012113870381586917,0.14930345245305876
0.012113870381586917,0.15142337976983647
0.01241671714112659,0.15142337976983647
0.01241671714112659,0.15414900060569353
0.012719563900666263,0.15414900060569353
0.012719563900666263,0.1577831617201696
0.013022410660205935,0.1577831617201696
0.013022410660205935,0.1599030890369473
0.013325257419745608,0.1599030890369473
0.013325257419745608,0.16505148394912175
0.013628104179285281,0.16505148394912175
0.013628104179285281,0.16535433070866143
0.013930950938824955,0.16535433070866143
0.013930950938824955,0.16717141126589946
0.014233797698364628,0.16717141126589946
0.014233797698364628,0.1689884918231375
0.014536644457904301,0.1689884918231375
0.014536644457904301,0.1732283464566929
0.014839491217443974,0.1732283464566929
0.014839491217443974,0.18261659600242278
0.015142337976983646,0.18261659600242278
0.015142337976983646,0.18534221683827984
0.015445184736523319,0.18534221683827984
0.015445184736523319,0.19049061175045426
0.015748031496062992,0.19049061175045426
0.015748031496062992,0.19775893397940641
0.016050878255602665,0.19775893397940641
0.016050878255602665,0.1980617807389461
0.01635372501514234,0.1980617807389461
0.01635372501514234,0.2013930950938825
0.01665657177468201,0.2013930950938825
0.01665657177468201,0.2089642640823743
0.016959418534221685,0.2089642640823743
