lncRNA_ID,Score,PredLabel
lHSALNG0072889,1.499606186619129,1
lENSG00000260464,1.9439172679867873,1
lNONHSAG018821,1.0995015400010395,1
lNONHSAG052055,1.2759581311290837,1
lNONHSAG030588,0.9506113763587472,1
lNONHSAG011513,1.14493865897661,1
lRP11-400F19.8,1.5120215203825573,1
lNONHSAG017139,1.3571420768589881,1
lNONHSAG010728,0.9905292773923371,1
lNONHSAG021557,1.2795476939907182,1
lNONHSAG023032,1.4427964967951503,1
lNONHSAG025160,1.3824402052547633,1
lNONHSAG038091,1.3880768247593203,1
lNONHSAG048452,0.9663088220591725,1
lNONHSAG025632,1.519287333929281,1
lNONHSAG031557,1.101062376612358,1
lHSALNG0127037,0.6331589236407318,1
lNONHSAG012342,1.2129100908858383,1
lENSG00000287264,1.5256602850990468,1
lNONHSAG006198,0.9209193928785844,1
lNONHSAG025069,1.0256357910765637,1
lNONHSAG101229,1.1045089686460408,1
lNONHSAG022198,0.9785161904011908,1
lNONHSAG042927,1.1919229316324298,1
lNONHSAG026198,1.0564702720102268,1
lHSALNG0035699,1.1812842127237637,1
lNONHSAG096880,1.5749860165340372,1
lNONHSAG000670,1.3591826106263447,1
lNONHSAG027692,1.4413346849613582,1
lNONHSAG026406,1.2093535750622344,1
lNONHSAG043013,1.128681119197335,1
lNONHSAG043770,1.4083575454854547,1
lNONHSAG021329,0.9121267616191169,1
lNONHSAG093078,1.2867278519782523,1
lNONHSAG048617,1.4919988966917082,1
lNONHSAG055187,0.8907725500933132,1
lCTB-58E17.9,1.3218924183079785,1
lSCARNA2,1.1751505783889336,1
lNONHSAG008921,1.316353570147779,1
lNONHSAG017632,1.008259210071511,1
lNONHSAG053716,1.2427155418721263,1
lNONHSAG042643,1.4851217166557653,1
lNONHSAG085327,1.0275980005888776,1
lNONHSAG039542,0.9570312749955825,1
lENSG00000251314,0.6195933843973158,1
lNONHSAG034827,1.3919343774419382,1
lNONHSAG035023,1.3021234683061031,1
lNONHSAG022651,1.3450186497667822,1
lNONHSAG002978,1.382585652148105,1
lNONHSAG031025,1.3484623640582036,1
lENSG00000227240,1.4216353067944958,1
lNONHSAG030236,1.5721982426652055,1
lNONHSAG052688,1.43546692330494,1
lENSG00000285703,1.2648912805556414,1
lNONHSAG040472,1.1686932372840992,1
lNONHSAG008992,1.0871628215542835,1
lNONHSAG008113,1.048791614436464,1
lHNRNPU-AS1,1.4484882296119785,1
lNONHSAG024350,1.1099788866026152,1
lNONHSAG002048,1.2666507854855773,1
lNONHSAG011071,1.4128481193011844,1
lENSG00000287050,1.5106042235481532,1
lHSALNG0049635,0.9759791974868328,1
lNONHSAG099126,1.8892876150308062,1
lNONHSAG041473,1.6525694044084496,1
lNONHSAG009797,1.2611879297702977,1
lNONHSAG012529,1.236868622485101,1
lNONHSAG030876,1.5391488754203912,1
lNONHSAG034895,1.3915088992215594,1
lNONHSAG025396,1.2645250615070545,1
lNONHSAG026925,1.2360653897945575,1
lNONHSAG037195,1.1221266349055945,1
lNONHSAG039865,1.4705892380290315,1
lNONHSAG020476,1.3968635317962246,1
lNONHSAG031585,1.2311168841604108,1
lNONHSAG026399,1.399292171774487,1
lNONHSAG043427,1.208010159378727,1
lENSG00000254859,1.6852337634560648,1
lNONHSAG048667,0.9869960724266598,1
lNONHSAG042360,1.3972663822366478,1
lENSG00000234690,0.9580134973944574,1
lNONHSAG020951,0.9640813367254388,1
lNONHSAG054222,1.313825164288712,1
lNONHSAG017122,1.6496409839208575,1
lNONHSAG008800,1.2070293883331935,1
lNONHSAG050747,1.2634367803847475,1
lNONHSAG029377,1.3801145063569713,1
lHSALNG0023737,1.5244055523282007,1
lNONHSAG026480,1.414180554737424,1
lNONHSAG019848,1.412979591632773,1
lNONHSAG018244,1.3351831454468588,1
lNONHSAG007324,1.3751138384915258,1
lHSALNG0105564,1.7236104226847537,1
lNONHSAG025137,1.5576905475967742,1
lNONHSAG087418,1.5832301388424064,1
lNONHSAG034317,1.0527037896158866,1
lNONHSAG026101,1.9405510287970138,1
lNONHSAG048201,1.236777686834781,1
lNONHSAG028424,1.462943413513667,1
lNONHSAG026053,1.523129351915454,1
lENSG00000287576,1.300443896702543,1
lNONHSAG048795,1.3808778451453456,1
lNONHSAG040394,1.6148515867895803,1
lNONHSAG072176,1.4587368710314728,1
lNONHSAG012313,1.0245513294839093,1
lHSALNG0142765,1.9349060178681974,1
lNONHSAG034527,1.5396121126599631,1
lNONHSAG004855,1.5960107934943828,1
lNONHSAG000386,1.1985365254680396,1
lENSG00000171889,1.3121733840635947,1
lNONHSAG032157,1.437518996726478,1
lNONHSAG000626,1.1926293413659543,1
lNONHSAG038409,1.2484595308859063,1
lNONHSAG021361,1.0863394238481838,1
lENSG00000157306,1.0699759646899558,1
lNONHSAG025394,1.2036979069429883,1
lNONHSAG011503,1.1028475075417923,1
