lncRNA_ID,Score,PredLabel
lENSMUSG00000083674,0.9667330784975708,1
lTtc28,1.13012383939264,1
lENSMUSG00000101609,0.9945206775370129,1
lENSMUSG00000087380,1.024550961427666,1
lNONMMUG009216,1.4796783996844898,1
lENSMUSG00000108782,0.7717044441527908,1
lENSMUSG00000097248,0.9354819909075635,1
lENSMUSG00000097433,1.0130100551956094,1
lENSMUSG00000090399,0.9418587105608528,1
lENSMUSG00000086604,1.0752601480822523,1
lENSMUSG00000091351,0.707679294288072,1
lNONMMUG008008,1.2579911324951656,1
lENSMUSG00000074813,0.6827257837212831,1
lNONMMUG040034,1.2988757610189214,1
lENSMUSG00000073144,0.9820486155238105,1
lENSMUSG00000084771,1.0435751273563358,1
lENSMUSG00000085054,1.0389440361111486,1
lENSMUSG00000097634,1.0146833740896017,1
lNONMMUG021267,1.0052737654073827,1
lENSMUSG00000096993,1.0639092055884891,1
lNONMMUG003412,1.2028793633920447,1
lENSMUSG00000086556,0.9293950665276204,1
lENSMUSG00000085715,0.9765830654250057,1
lNONMMUG044532,1.2725026650726523,1
lNONMMUG020671,1.6293306036011632,1
lENSMUSG00000097026,1.0443738706659378,1
lENSMUSG00000101674,0.7512570827935453,1
lENSMUSG00000090608,0.8327119105011765,1
lNONMMUG011548,1.229364801870604,1
lENSMUSG00000105068,0.7124712085368704,1
lNONMMUG038955,1.1108745377741531,1
lENSMUSG00000085886,1.0093440357240997,1
lENSMUSG00000037982,0.9907076682594057,1
lENSMUSG00000096944,0.7716497079607924,1
lENSMUSG00000084808,1.0196722027211127,1
lNONMMUG041125,1.2025825636757208,1
lENSMUSG00000093378,0.6668897515451438,1
lNONMMUG021777,1.1014108213388187,1
lENSMUSG00000097908,1.1962446134096485,1
lENSMUSG00000029447,1.047271996145101,1
lENSMUSG00000100130,0.9903098813713901,1
lENSMUSG00000106245,1.1001847752249905,1
lENSMUSG00000097777,1.1019363572457639,1
lNONMMUG007448,1.1396055269672747,1
lENSMUSG00000107802,1.0476275649058113,1
lENSMUSG00000090157,0.6852937312346389,1
lENSMUSG00000087349,0.6964441357059902,1
lENSMUSG00000097516,0.6964351231500264,1
lNONMMUG034674,1.2132864390623315,1
lNONMMUG042236,1.23709877248905,1
lNONMMUG003416,1.0574186057903479,1
lENSMUSG00000103428,0.6433409547038612,1
lENSMUSG00000086433,1.0670564579931199,1
lNONMMUG030841,1.0914614033664112,1
lNONMMUG014644,-0.17195062922573168,0
lENSMUSG00000086370,1.0621272690295473,1
lENSMUSG00000108986,0.992499614631969,1
lENSMUSG00000099146,0.8922971316900449,1
lENSMUSG00000093538,0.8958936698837779,1
lNONMMUG022934,1.2257091130024396,1
lMalat1,1.2282658906512598,1
lENSMUSG00000107318,0.7040700312815621,1
lENSMUSG00000087475,0.9801917031805677,1
lENSMUSG00000093436,0.8896075328466556,1
lNONMMUG032146,1.4770033624760561,1
lENSMUSG00000045327,1.0556468600745763,1
lNONMMUG040688,1.2357588428683233,1
lENSMUSG00000074235,0.7127530056857144,1
lENSMUSG00000104710,1.0701836822428437,1
lNONMMUG024582,1.138197203568085,1
lENSMUSG00000101799,0.9950216888044442,1
lENSMUSG00000085439,0.648046665386362,1
lENSMUSG00000087341,1.1307788484076031,1
lENSMUSG00000085396,1.1797874763717022,1
lNONMMUG046159,1.133938285926904,1
lENSMUSG00000085998,0.9077685912917294,1
lENSMUSG00000085720,0.777665518881408,1
lENSMUSG00000097616,1.1607561273656604,1
lENSMUSG00000108569,0.9156626626754037,1
lNONMMUG029850,1.2144234802844114,1
lENSMUSG00000087178,0.9809419768416366,1
lENSMUSG00000098097,1.0593253248371486,1
lENSMUSG00000087473,1.016846775228446,1
lNONMMUG035092,1.215300261540678,1
lENSMUSG00000085560,1.0034141333483024,1
lENSMUSG00000097458,1.0197496689605021,1
lENSMUSG00000085427,0.8503970313602186,1
lENSMUSG00000097211,1.049252821330528,1
lENSMUSG00000087594,0.9923785527134347,1
lENSMUSG00000086993,0.9828932015024511,1
lENSMUSG00000108532,0.8843826511282363,1
lNONMMUG033102,-0.32218273262190944,0
lNONMMUG045568,1.2163532687945224,1
lNONMMUG028494,1.2826003308045149,1
lENSMUSG00000084984,1.191144317949595,1
lENSMUSG00000063623,0.6354876405895188,1
lNONMMUG019995,1.3420619315257927,1
lENSMUSG00000108276,0.9095984945899876,1
lENSMUSG00000054556,0.7830124068364929,1
lENSMUSG00000085655,0.9981459551726478,1
lENSMUSG00000086807,0.9734050616976636,1
lGm12680,1.1293395682879623,1
lNONMMUG035674,1.2910653358454756,1
lENSMUSG00000085012,1.0664304642461406,1
lENSMUSG00000085819,1.091626667105631,1
lENSMUSG00000085696,1.0013850198177767,1
lNONMMUG024804,0.8835932026317314,1
lNONMMUG001288,1.2726890307305485,1
lENSMUSG00000097111,1.1053830794586776,1
lNONMMUG030868,1.3901095713464162,1
lENSMUSG00000046808,1.030919280183328,1
lENSMUSG00000085440,1.039286733697013,1
lENSMUSG00000073067,1.0550655320576983,1
lNONMMUG005734,1.413395344543476,1
lNONMMUG017792,1.2315801452989081,1
lENSMUSG00000104585,0.9795656436572547,1
lENSMUSG00000103655,0.9847057827553433,1
lNONMMUG034895,1.1717430445270924,1
lENSMUSG00000086769,1.0774521414553835,1
lNONMMUG028613,1.0856417595182695,1
ll7Rn6,-0.9465818764447657,0
lENSMUSG00000097893,0.9876152301087889,1
lENSMUSG00000085862,0.8659430141495809,1
lNONMMUG043118,0.9879681192900042,1
lENSMUSG00000074149,1.5419826447602265,1
lENSMUSG00000109127,0.9749820568195863,1
lENSMUSG00000086682,0.9645183380076522,1
lENSMUSG00000086714,1.104800818308549,1
lENSMUSG00000087115,0.8225733396732854,1
lENSMUSG00000086681,1.0886484157112921,1
lNONMMUG041610,1.2007376674310724,1
lNONMMUG044745,1.2294055590377173,1
lENSMUSG00000109097,0.6977598779282507,1
lENSMUSG00000086629,1.0041299972285618,1
lNONMMUG033341,1.24215263979295,1
lNONMMUG025108,1.1001892674894567,1
lENSMUSG00000086212,1.0128903601558807,1
lNONMMUG021481,1.1748580573521128,1
lNONMMUG041922,1.045574697707183,1
lENSMUSG00000100632,1.0941069464090152,1
lENSMUSG00000103965,1.0627440677049709,1
lNONMMUG013958,1.1664625955742896,1
lNONMMUG018239,1.1470101952329106,1
lENSMUSG00000085334,0.9678397592678768,1
lENSMUSG00000086741,0.7652157058025627,1
lENSMUSG00000086016,0.9876644215360689,1
lENSMUSG00000086216,1.023021767480687,1
lENSMUSG00000097756,0.8587247962841947,1
lNONMMUG035402,1.169905151532392,1
lENSMUSG00000090098,0.8719541112232198,1
lNONMMUG045607,1.1725503218965674,1
lENSMUSG00000086155,0.7326998803149697,1
lNONMMUG023357,1.1080140022911014,1
lFrmd4a,0.4303279706054629,1
lENSMUSG00000054622,0.8726914045144857,1
lENSMUSG00000086354,0.6976328503111678,1
lENSMUSG00000089683,1.1473844434987246,1
lENSMUSG00000091192,1.1003048926323817,1
lENSMUSG00000101970,1.051494977419937,1
lNONMMUG022506,1.1789748188916622,1
lENSMUSG00000090208,1.0816867085987827,1
lENSMUSG00000096950,1.013350632461938,1
lENSMUSG00000047935,0.7507553100634984,1
lENSMUSG00000100301,0.6026032875480515,1
lNONMMUG018843,1.0695292255550886,1
lNONMMUG019271,0.9670777521375432,1
lENSMUSG00000085241,0.9572335075474162,1
lNONMMUG024382,1.200207019060615,1
lENSMUSG00000101214,0.9876421688468345,1
lNONMMUG012790,0.9256057859769716,1
lENSMUSG00000097899,0.9683441929333886,1
lENSMUSG00000100005,0.6535631444021438,1
lNONMMUG027338,0.760698513405048,1
lNONMMUG005829,0.4109593781080766,1
lENSMUSG00000108175,1.098993105779643,1
lNONMMUG029608,-0.6675247212593102,0
lENSMUSG00000090118,1.1485032319710928,1
lNONMMUG039903,1.1485026443112805,1
lENSMUSG00000100583,1.211661899679756,1
lNONMMUG037106,0.638717180953906,1
lNONMMUG021882,1.0831846144819242,1
lENSMUSG00000086836,0.9045989133000508,1
lENSMUSG00000107476,0.9586749018689621,1
lENSMUSG00000029092,0.8071653568342062,1
lNONMMUG006176,1.247879089022506,1
lENSMUSG00000097585,0.7206102298153373,1
lENSMUSG00000105617,1.0481864544797919,1
lENSMUSG00000107741,1.0622683460741928,1
lNONMMUG025731,1.4135028856614742,1
lENSMUSG00000097439,1.0460109541167686,1
lNONMMUG010472,1.3152336966690559,1
lENSMUSG00000106230,1.1508779156747284,1
lENSMUSG00000010492,1.1784315079426637,1
lENSMUSG00000097415,1.0318861613859287,1
lTcf4,-0.5251530088772095,0
lAtp5o,-0.9333968055106804,0
lENSMUSG00000086779,1.0925653454364141,1
lENSMUSG00000097770,0.991766846200763,1
lNONMMUG044990,1.1892446897656885,1
lENSMUSG00000093594,1.0079829317667777,1
lNONMMUG031369,1.2692549190303044,1
lENSMUSG00000106261,0.8874620454827654,1
lENSMUSG00000094365,0.80246713118021,1
lENSMUSG00000092386,1.0525625005604997,1
lENSMUSG00000097736,0.973515695899538,1
lENSMUSG00000074981,0.6364917391916426,1
lNONMMUG000471,1.18752196522391,1
lENSMUSG00000097657,0.8609957782773155,1
lHnrnpl,-0.46995024356736603,0
lENSMUSG00000054412,0.9884127864761344,1
lENSMUSG00000087158,0.7608569205922767,1
lENSMUSG00000097799,1.2076562002000504,1
lNONMMUG015459,1.2887617316748408,1
lENSMUSG00000097354,1.1244020217336033,1
lENSMUSG00000104588,0.9406918599613495,1
lNONMMUG009968,-0.18372440896815856,0
lENSMUSG00000087197,0.9259289932057319,1
lNONMMUG044327,1.1381591063566265,1
lENSMUSG00000105255,1.1409811574604323,1
lENSMUSG00000086441,0.5799627789576666,1
lNONMMUG023040,1.368702033892065,1
lNONMMUG028799,0.7908615135276468,1
lNONMMUG036279,1.3409228163014877,1
l1700112D23Rik,1.2355698262678931,1
lNONMMUG045195,0.9977893902917306,1
lENSMUSG00000107314,1.081691098619773,1
lENSMUSG00000085741,0.7090403511339664,1
lNONMMUG024933,1.0809550149440685,1
lNONMMUG022455,1.3160169253648792,1
lNONMMUG005100,1.0448986474059456,1
lENSMUSG00000085014,0.9405996463112009,1
lNONMMUG007388,1.341525997123286,1
lENSMUSG00000085201,1.0762948228802163,1
lENSMUSG00000087644,1.140947774718187,1
lENSMUSG00000087368,1.0169118802861608,1
lENSMUSG00000086119,0.9816376945868247,1
lENSMUSG00000087264,0.8675520633581063,1
lENSMUSG00000097311,1.0334018861793357,1
lENSMUSG00000099895,0.7583570256545632,1
lENSMUSG00000104677,1.1870966392102549,1
lNONMMUG030867,-0.3703414646353006,0
lRnu3a,-0.5739415054887455,0
lENSMUSG00000085526,1.0293432527158632,1
lENSMUSG00000087396,0.9763700550929163,1
lNONMMUG022577,0.6978578884863272,1
lENSMUSG00000087174,1.0209516986592337,1
lENSMUSG00000103971,1.0530256680634142,1
lENSMUSG00000097364,0.8738098726126698,1
lENSMUSG00000085112,0.835690381640065,1
lENSMUSG00000059631,0.9210507570689136,1
lENSMUSG00000086740,1.1978990866006871,1
lNONMMUG040983,1.1717726010787874,1
lENSMUSG00000097247,0.9132368372703629,1
lENSMUSG00000059659,1.0426663848140567,1
lENSMUSG00000085842,1.06925312483793,1
lCamta1,-0.7590969651455718,0
lNONMMUG012555,-0.7052225111254112,0
lENSMUSG00000096056,1.0780368911600835,1
lENSMUSG00000093577,0.9206875758501402,1
lENSMUSG00000102046,0.8477415243389875,1
lNONMMUG039105,1.0354861815333027,1
lENSMUSG00000097166,0.9774884877797395,1
lCamk1d,-0.683322948226971,0
lNONMMUG034679,1.232882665860787,1
lNONMMUG016528,-0.7691603569511453,0
lENSMUSG00000105852,0.7793692353159135,1
lENSMUSG00000087528,1.0787851503523473,1
lNONMMUG026141,1.2278083577281524,1
lENSMUSG00000087502,1.0420658150688116,1
lENSMUSG00000087250,1.1313682300726544,1
lNONMMUG034272,1.145329421440751,1
lNONMMUG039389,-0.37963179799745983,0
lNONMMUG043168,-0.4538788605257177,0
lNONMMUG013864,0.4643307586649731,1
lENSMUSG00000085566,1.046411865010727,1
lNONMMUG036291,0.9770084991719888,1
lNONMMUG025755,-0.8247101153134916,0
lENSMUSG00000060029,0.7585402487036551,1
lENSMUSG00000108811,0.7388057796333404,1
lENSMUSG00000087516,1.011525828192548,1
lPisd-ps2,0.9542184874087402,1
lENSMUSG00000085632,0.6283366105310383,1
lENSMUSG00000093482,0.759230383665683,1
lNONMMUG029983,1.1197459290870473,1
lENSMUSG00000099413,1.004471419769489,1
lNONMMUG025500,-0.6713225081138726,0
lENSMUSG00000089991,1.0314219293443205,1
lENSMUSG00000100851,0.9737675958940476,1
lNONMMUG037717,1.2785347081844112,1
lNONMMUG018225,1.1086520790231749,1
lENSMUSG00000087403,0.8909471799502758,1
lENSMUSG00000081094,0.6934967539884146,1
lENSMUSG00000087362,0.607431790622302,1
lNONMMUG008177,0.7660385556776977,1
lENSMUSG00000105239,0.7616808669124443,1
lENSMUSG00000098684,0.4994768824566923,1
lNONMMUG005631,-0.6147433146914362,0
lENSMUSG00000100457,0.4934068247386866,1
lENSMUSG00000097368,1.059076225009166,1
lENSMUSG00000085247,0.7516776969050359,1
lENSMUSG00000107422,0.8267821093484448,1
lENSMUSG00000097682,0.48822608866456296,1
lNONMMUG006447,0.6179256887529353,1
lNONMMUG025457,1.348808804946545,1
lENSMUSG00000074284,1.042118568511869,1
lENSMUSG00000086181,0.7760457100421566,1
lENSMUSG00000084757,0.6085517091084417,1
lENSMUSG00000087305,1.0402006811756923,1
lENSMUSG00000104574,1.153459590828307,1
lENSMUSG00000102817,1.1403717757731773,1
lENSMUSG00000085039,1.0655777082890427,1
lNONMMUG033450,1.2028600413631683,1
lNONMMUG031014,1.0781349547433354,1
lNONMMUG026758,0.6651407579408916,1
lNONMMUG029302,1.029103442799327,1
lNONMMUG024680,1.1529714046303798,1
lENSMUSG00000097322,1.0386253667667393,1
lNONMMUG024695,1.1454327868076337,1
lENSMUSG00000101845,1.0836076789682796,1
lENSMUSG00000098243,1.0704993066980268,1
lNONMMUG031290,0.5285602042756087,1
lENSMUSG00000085792,1.0629818650231204,1
lENSMUSG00000100371,0.648542495690622,1
lNONMMUG024854,1.0774347934481359,1
lNONMMUG012992,1.0752075047547454,1
lENSMUSG00000029386,1.0421571338901021,1
lENSMUSG00000105320,1.0297647751883705,1
lNONMMUG024209,1.0208631337757215,1
lENSMUSG00000097673,0.7372513656768566,1
lNONMMUG030406,1.242575723357648,1
lENSMUSG00000074918,1.0525016614057296,1
lNONMMUG013901,0.9546796078039411,1
lNONMMUG006746,1.0963089050594323,1
lENSMUSG00000105837,0.6862616881934277,1
lEif4g2,-0.41929166186281275,0
lNONMMUG039682,1.277687307739443,1
lNONMMUG002409,1.194674576655304,1
lENSMUSG00000101102,0.9861045947927513,1
lENSMUSG00000097038,1.1045847239624056,1
lNONMMUG031579,1.1320008154284569,1
lNONMMUG040092,1.1135948602572814,1
lAsap1,-0.34175015540861675,0
lENSMUSG00000086697,1.0182250808138509,1
lENSMUSG00000106737,1.0180500149171667,1
lNONMMUG012326,0.6314366250709061,1
lPkp4,-0.5215493296100372,0
lENSMUSG00000102540,0.7521625790543301,1
lENSMUSG00000089935,1.0894866882513146,1
lNONMMUG023513,1.115849177599701,1
lENSMUSG00000101768,0.9506400071735063,1
lNONMMUG030438,1.091740614702987,1
lENSMUSG00000085417,1.1427510608907756,1
lENSMUSG00000085135,1.1339926089908534,1
lENSMUSG00000098108,0.7804207307803087,1
lENSMUSG00000095334,1.1200221616764043,1
lCtbp2,-0.7003664766326646,0
lNONMMUG025278,1.3015984142765706,1
lENSMUSG00000106797,1.157815698232854,1
lENSMUSG00000099719,0.9104457232879374,1
lNONMMUG022349,0.9523493324685878,1
lENSMUSG00000096992,1.1087870618379743,1
lENSMUSG00000073155,1.0722690999133437,1
lENSMUSG00000103305,0.87361739627187,1
lNONMMUG015815,1.014852949242,1
lZfp407,-0.6341411497200208,0
lNONMMUG004793,-0.6635891589365438,0
lENSMUSG00000101233,0.7214779283933997,1
lNONMMUG032702,1.3032508970454462,1
lENSMUSG00000085161,1.0495558388849435,1
lENSMUSG00000090873,1.1581613861086897,1
lENSMUSG00000100931,1.0884413550177516,1
lNONMMUG030896,-0.6535683383367238,0
lNONMMUG036280,-0.6998023398115388,0
lENSMUSG00000055833,0.9594534139745595,1
lENSMUSG00000075020,0.9179676141374548,1
lENSMUSG00000074388,0.7638679921161772,1
lENSMUSG00000104887,1.567453125716769,1
lSlit3,-0.8245491400449775,0
lENSMUSG00000097287,1.17325420524641,1
lRab14,-0.7159342381131192,0
lENSMUSG00000086290,1.1674652224536022,1
lENSMUSG00000086450,1.049392940393334,1
lNONMMUG005638,-0.47786445684900325,0
lENSMUSG00000089794,1.025659054546411,1
lENSMUSG00000093650,1.0200898942662082,1
lENSMUSG00000108071,0.7307007576856127,1
lENSMUSG00000107614,0.8107151381787095,1
lPpp3ca,-0.7664403095374562,0
lRps8,-0.7036198412065015,0
lNONMMUG013377,1.2245052776541332,1
lENSMUSG00000091329,1.0140358607903028,1
lNONMMUG023717,1.0746514204994941,1
lNptn,-0.7984459357985524,0
lNONMMUG044262,-0.7157121786814552,0
lNONMMUG013980,1.219098335901423,1
lKcnip1,-0.766354606687555,0
lNONMMUG028096,-0.7441872183232457,0
lENSMUSG00000090151,0.7791851929334276,1
lNONMMUG027498,1.1622548777326376,1
lENSMUSG00000104448,0.6063795058709919,1
lNONMMUG040964,1.0599428476739678,1
lNONMMUG003978,1.232866599508073,1
lNONMMUG021659,-0.7267133138862912,0
lNONMMUG026762,-0.7305810756876933,0
lENSMUSG00000085767,1.1035937796828978,1
lENSMUSG00000106053,0.8529238927183674,1
lNONMMUG011468,0.6357601116471604,1
lEif4a2,-0.7227421762963341,0
lNONMMUG043061,-0.7063946203806192,0
lENSMUSG00000108511,1.0904933197984708,1
lENSMUSG00000074343,0.6418603801954267,1
lENSMUSG00000085522,1.0286937536335774,1
lENSMUSG00000086296,1.06232959863374,1
lENSMUSG00000097525,0.6383848347873756,1
lNONMMUG010427,1.4615055078937917,1
lENSMUSG00000086994,1.1141885038904196,1
lENSMUSG00000086247,1.0418748633708237,1
lENSMUSG00000100484,0.716959137930859,1
lENSMUSG00000101586,1.1072124457158186,1
lNONMMUG042447,1.1271077182166653,1
lNONMMUG017155,0.953122684113355,1
lENSMUSG00000074783,0.49495352926935443,1
lENSMUSG00000087266,1.0167572389928683,1
lSrsf5,-0.5534102591300732,0
lENSMUSG00000097976,0.7066689397807001,1
lENSMUSG00000102013,0.8838580087527125,1
lGrb10,-0.8510901628836772,0
lENSMUSG00000108441,0.5125158689429289,1
lENSMUSG00000102014,0.7123860151330367,1
lENSMUSG00000087679,1.1266930949537386,1
lENSMUSG00000097031,0.477785274422475,1
lNONMMUG011683,-0.47589946435161135,0
lENSMUSG00000095348,0.6472273094543103,1
lNONMMUG027241,1.3205882766506125,1
lNONMMUG045528,1.0416834542678135,1
lJakmip1,-0.5330281286644672,0
lENSMUSG00000103649,1.1100292825555034,1
lNONMMUG019764,1.060258835743186,1
lENSMUSG00000091661,1.0569700640261193,1
lENSMUSG00000108094,0.8643094710759575,1
lNONMMUG043058,1.2344904188861978,1
lENSMUSG00000085905,0.8520858937821619,1
lENSMUSG00000097564,0.9990792127943015,1
lNONMMUG007279,1.241590757459635,1
lENSMUSG00000097804,0.9740938459842586,1
lENSMUSG00000084781,0.8986601733941076,1
lENSMUSG00000084946,1.0400221376290961,1
lNONMMUG020761,1.4607036905344177,1
lNONMMUG034953,0.922658299250232,1
lENSMUSG00000103435,1.0681849984855365,1
lENSMUSG00000085950,1.018132627159888,1
lENSMUSG00000086654,0.9362740903444139,1
lENSMUSG00000075591,1.0100308078639433,1
lENSMUSG00000109485,1.0341764677177014,1
lENSMUSG00000108872,1.0008256182974709,1
lENSMUSG00000059277,0.9768630788357219,1
lENSMUSG00000084968,1.0922894957246445,1
lENSMUSG00000052403,0.9807453562930865,1
lENSMUSG00000086782,1.027665222910871,1
