FPR,TPR
0.0,0.0
0.0,0.0003028467595396729
0.0,0.013325257419745608
0.0003028467595396729,0.013325257419745608
0.0003028467595396729,0.015748031496062992
0.0006056935190793458,0.015748031496062992
0.0006056935190793458,0.019987886129618413
0.0009085402786190188,0.019987886129618413
0.0009085402786190188,0.036947304663840094
0.0012113870381586917,0.036947304663840094
0.0012113870381586917,0.039975772259236826
0.0015142337976983646,0.039975772259236826
0.0015142337976983646,0.046941247728649306
0.0018170805572380376,0.046941247728649306
0.0018170805572380376,0.05693519079345851
0.0021199273167777106,0.05693519079345851
0.0021199273167777106,0.07086614173228346
0.0024227740763173833,0.07086614173228346
0.0024227740763173833,0.08267716535433071
0.0027256208358570565,0.08267716535433071
0.0027256208358570565,0.09872804360993337
0.0030284675953967293,0.09872804360993337
0.0030284675953967293,0.11265899454875833
0.003331314354936402,0.11265899454875833
0.003331314354936402,0.11568746214415505
0.0036341611144760752,0.11568746214415505
0.0036341611144760752,0.12113870381586916
0.003937007874015748,0.12113870381586916
0.003937007874015748,0.1332525741974561
0.004239854633555421,0.1332525741974561
0.004239854633555421,0.13961235614778922
0.0045427013930950935,0.13961235614778922
0.0045427013930950935,0.14506359781950334
0.004845548152634767,0.14506359781950334
0.004845548152634767,0.15021199273167776
0.00514839491217444,0.15021199273167776
0.00514839491217444,0.1556632344033919
0.005451241671714113,0.1556632344033919
0.005451241671714113,0.1565717746820109
0.005754088431253785,0.1565717746820109
0.005754088431253785,0.15960024227740763
0.0060569351907934586,0.15960024227740763
0.0060569351907934586,0.16384009691096305
0.006359781950333132,0.16384009691096305
0.006359781950333132,0.17262265293761356
0.006662628709872804,0.17262265293761356
0.006662628709872804,0.1801938219261054
0.006965475469412477,0.1801938219261054
0.006965475469412477,0.18503937007874016
0.0072683222289521504,0.18503937007874016
0.0072683222289521504,0.20169594185342216
0.007571168988491823,0.20169594185342216
0.007571168988491823,0.20775287704421563
0.007874015748031496,0.20775287704421563
0.007874015748031496,0.20835857056329496
0.00817686250757117,0.20835857056329496
0.00817686250757117,0.22501514233797698
0.008479709267110842,0.22501514233797698
0.008479709267110842,0.23410054512416717
0.008782556026650516,0.23410054512416717
0.008782556026650516,0.2350090854027862
0.009085402786190187,0.2350090854027862
0.009085402786190187,0.241671714112659
0.00938824954572986,0.241671714112659
0.00938824954572986,0.24227740763173833
0.009691096305269533,0.24227740763173833
0.009691096305269533,0.24439733494851604
0.009993943064809207,0.24439733494851604
0.009993943064809207,0.25802543912780135
0.01029678982434888,0.25802543912780135
0.01029678982434888,0.2646880678376741
0.010599636583888553,0.2646880678376741
0.010599636583888553,0.272259236826166
0.010902483343428226,0.272259236826166
0.010902483343428226,0.2831617201695942
0.011205330102967898,0.2831617201695942
0.011205330102967898,0.28497880072683224
0.01150817686250757,0.28497880072683224
0.01150817686250757,0.288915808600848
0.011811023622047244,0.288915808600848
0.011811023622047244,0.30466384009691094
0.012113870381586917,0.30466384009691094
0.012113870381586917,0.30890369473046636
0.01241671714112659,0.30890369473046636
0.01241671714112659,0.31344639612356145
0.013325257419745608,0.31344639612356145
0.013325257419745608,0.3188976377952756
0.013628104179285281,0.3188976377952756
0.013628104179285281,0.32495457298606906
0.013930950938824955,0.32495457298606906
0.013930950938824955,0.3322228952150212
0.014233797698364628,0.3322228952150212
0.014233797698364628,0.3364627498485766
0.014536644457904301,0.3364627498485766
0.014536644457904301,0.33737129012719563
0.014839491217443974,0.33737129012719563
0.014839491217443974,0.34039975772259234
0.015142337976983646,0.34039975772259234
0.015142337976983646,0.3422168382798304
0.015445184736523319,0.3422168382798304
0.015445184736523319,0.3479709267110842
0.015748031496062992,0.3479709267110842
0.015748031496062992,0.34887946698970324
0.016050878255602665,0.34887946698970324
0.016050878255602665,0.35372501514233795
0.01635372501514234,0.35372501514233795
0.01635372501514234,0.3543307086614173
0.01665657177468201,0.3543307086614173
0.01665657177468201,0.3676559660811629
0.016959418534221685,0.3676559660811629
0.016959418534221685,0.3679588128407026
0.017262265293761358,0.3679588128407026
